,image_path,class,predicted_class,vocabulary_words,normalization,kernel,epsilon
2610,imagedb_test/fighter_jet/069_0096.jpg,0,0,100,False,RBF,0.0001
2611,imagedb_test/fighter_jet/069_0097.jpg,0,4,100,False,RBF,0.0001
2612,imagedb_test/fighter_jet/069_0098.jpg,0,0,100,False,RBF,0.0001
2613,imagedb_test/fighter_jet/069_0099.jpg,0,5,100,False,RBF,0.0001
2614,imagedb_test/motorbike/145_0090.jpg,1,1,100,False,RBF,0.0001
2615,imagedb_test/motorbike/145_0091.jpg,1,1,100,False,RBF,0.0001
2616,imagedb_test/motorbike/145_0092.jpg,1,1,100,False,RBF,0.0001
2617,imagedb_test/motorbike/145_0093.jpg,1,1,100,False,RBF,0.0001
2618,imagedb_test/motorbike/145_0094.jpg,1,1,100,False,RBF,0.0001
2619,imagedb_test/motorbike/145_0095.jpg,1,1,100,False,RBF,0.0001
2620,imagedb_test/motorbike/145_0096.jpg,1,1,100,False,RBF,0.0001
2621,imagedb_test/motorbike/145_0097.jpg,1,2,100,False,RBF,0.0001
2622,imagedb_test/motorbike/145_0098.jpg,1,3,100,False,RBF,0.0001
2623,imagedb_test/motorbike/145_0099.jpg,1,1,100,False,RBF,0.0001
2624,imagedb_test/school_bus/178_0090.jpg,2,2,100,False,RBF,0.0001
2625,imagedb_test/school_bus/178_0091.jpg,2,1,100,False,RBF,0.0001
2626,imagedb_test/school_bus/178_0092.jpg,2,2,100,False,RBF,0.0001
2627,imagedb_test/school_bus/178_0093.jpg,2,2,100,False,RBF,0.0001
2628,imagedb_test/school_bus/178_0094.jpg,2,2,100,False,RBF,0.0001
2629,imagedb_test/school_bus/178_0095.jpg,2,2,100,False,RBF,0.0001
2630,imagedb_test/school_bus/178_0096.jpg,2,1,100,False,RBF,0.0001
2631,imagedb_test/school_bus/178_0097.jpg,2,0,100,False,RBF,0.0001
2632,imagedb_test/school_bus/178_0098.jpg,2,2,100,False,RBF,0.0001
2633,imagedb_test/touring_bike/224_0061.jpg,3,3,100,False,RBF,0.0001
2634,imagedb_test/touring_bike/224_0101.jpg,3,3,100,False,RBF,0.0001
2635,imagedb_test/touring_bike/224_0102.jpg,3,3,100,False,RBF,0.0001
2636,imagedb_test/touring_bike/224_0103.jpg,3,3,100,False,RBF,0.0001
2637,imagedb_test/touring_bike/224_0104.jpg,3,3,100,False,RBF,0.0001
2638,imagedb_test/touring_bike/224_0105.jpg,3,3,100,False,RBF,0.0001
2639,imagedb_test/touring_bike/224_0106.jpg,3,2,100,False,RBF,0.0001
2640,imagedb_test/touring_bike/224_0107.jpg,3,3,100,False,RBF,0.0001
2641,imagedb_test/touring_bike/224_0108.jpg,3,3,100,False,RBF,0.0001
2642,imagedb_test/touring_bike/224_0109.jpg,3,2,100,False,RBF,0.0001
2643,imagedb_test/touring_bike/224_0110.jpg,3,3,100,False,RBF,0.0001
2644,imagedb_test/airplane/251_0100.jpg,4,4,100,False,RBF,0.0001
2645,imagedb_test/airplane/251_0101.jpg,4,4,100,False,RBF,0.0001
2646,imagedb_test/airplane/251_0102.jpg,4,4,100,False,RBF,0.0001
2647,imagedb_test/airplane/251_0103.jpg,4,4,100,False,RBF,0.0001
2648,imagedb_test/airplane/251_0104.jpg,4,4,100,False,RBF,0.0001
2649,imagedb_test/airplane/251_0105.jpg,4,4,100,False,RBF,0.0001
2650,imagedb_test/airplane/251_0106.jpg,4,4,100,False,RBF,0.0001
2651,imagedb_test/airplane/251_0107.jpg,4,4,100,False,RBF,0.0001
2652,imagedb_test/airplane/251_0108.jpg,4,4,100,False,RBF,0.0001
2653,imagedb_test/airplane/251_0109.jpg,4,4,100,False,RBF,0.0001
2654,imagedb_test/airplane/251_0110.jpg,4,4,100,False,RBF,0.0001
2655,imagedb_test/car_side/252_0106.jpg,5,5,100,False,RBF,0.0001
2656,imagedb_test/car_side/252_0107.jpg,5,5,100,False,RBF,0.0001
2657,imagedb_test/car_side/252_0108.jpg,5,5,100,False,RBF,0.0001
2658,imagedb_test/car_side/252_0109.jpg,5,5,100,False,RBF,0.0001
2659,imagedb_test/car_side/252_0110.jpg,5,5,100,False,RBF,0.0001
2660,imagedb_test/car_side/252_0111.jpg,5,5,100,False,RBF,0.0001
2661,imagedb_test/car_side/252_0112.jpg,5,5,100,False,RBF,0.0001
2662,imagedb_test/car_side/252_0113.jpg,5,5,100,False,RBF,0.0001
2663,imagedb_test/car_side/252_0114.jpg,5,5,100,False,RBF,0.0001
2664,imagedb_test/car_side/252_0115.jpg,5,5,100,False,RBF,0.0001
2665,imagedb_test/car_side/252_0116.jpg,5,5,100,False,RBF,0.0001
2666,imagedb_test/fighter_jet/069_0090.jpg,0,0,100,False,RBF,0.01
2667,imagedb_test/fighter_jet/069_0091.jpg,0,4,100,False,RBF,0.01
2668,imagedb_test/fighter_jet/069_0092.jpg,0,4,100,False,RBF,0.01
2669,imagedb_test/fighter_jet/069_0093.jpg,0,1,100,False,RBF,0.01
2670,imagedb_test/fighter_jet/069_0094.jpg,0,1,100,False,RBF,0.01
2671,imagedb_test/fighter_jet/069_0095.jpg,0,0,100,False,RBF,0.01
2672,imagedb_test/fighter_jet/069_0096.jpg,0,0,100,False,RBF,0.01
2673,imagedb_test/fighter_jet/069_0097.jpg,0,4,100,False,RBF,0.01
2674,imagedb_test/fighter_jet/069_0098.jpg,0,0,100,False,RBF,0.01
2675,imagedb_test/fighter_jet/069_0099.jpg,0,5,100,False,RBF,0.01
2676,imagedb_test/motorbike/145_0090.jpg,1,1,100,False,RBF,0.01
2677,imagedb_test/motorbike/145_0091.jpg,1,1,100,False,RBF,0.01
2678,imagedb_test/motorbike/145_0092.jpg,1,1,100,False,RBF,0.01
2679,imagedb_test/motorbike/145_0093.jpg,1,1,100,False,RBF,0.01
2680,imagedb_test/motorbike/145_0094.jpg,1,1,100,False,RBF,0.01
2681,imagedb_test/motorbike/145_0095.jpg,1,1,100,False,RBF,0.01
2682,imagedb_test/motorbike/145_0096.jpg,1,1,100,False,RBF,0.01
2683,imagedb_test/motorbike/145_0097.jpg,1,2,100,False,RBF,0.01
2684,imagedb_test/motorbike/145_0098.jpg,1,3,100,False,RBF,0.01
2685,imagedb_test/motorbike/145_0099.jpg,1,1,100,False,RBF,0.01
2686,imagedb_test/school_bus/178_0090.jpg,2,2,100,False,RBF,0.01
2687,imagedb_test/school_bus/178_0091.jpg,2,1,100,False,RBF,0.01
2688,imagedb_test/school_bus/178_0092.jpg,2,2,100,False,RBF,0.01
2689,imagedb_test/school_bus/178_0093.jpg,2,2,100,False,RBF,0.01
2690,imagedb_test/school_bus/178_0094.jpg,2,2,100,False,RBF,0.01
2691,imagedb_test/school_bus/178_0095.jpg,2,2,100,False,RBF,0.01
2692,imagedb_test/school_bus/178_0096.jpg,2,1,100,False,RBF,0.01
2693,imagedb_test/school_bus/178_0097.jpg,2,0,100,False,RBF,0.01
2694,imagedb_test/school_bus/178_0098.jpg,2,2,100,False,RBF,0.01
2695,imagedb_test/touring_bike/224_0061.jpg,3,3,100,False,RBF,0.01
2696,imagedb_test/touring_bike/224_0101.jpg,3,3,100,False,RBF,0.01
2697,imagedb_test/touring_bike/224_0102.jpg,3,3,100,False,RBF,0.01
2698,imagedb_test/touring_bike/224_0103.jpg,3,3,100,False,RBF,0.01
2699,imagedb_test/touring_bike/224_0104.jpg,3,3,100,False,RBF,0.01
2700,imagedb_test/touring_bike/224_0105.jpg,3,3,100,False,RBF,0.01
2701,imagedb_test/touring_bike/224_0106.jpg,3,2,100,False,RBF,0.01
2702,imagedb_test/touring_bike/224_0107.jpg,3,3,100,False,RBF,0.01
2703,imagedb_test/touring_bike/224_0108.jpg,3,3,100,False,RBF,0.01
2704,imagedb_test/touring_bike/224_0109.jpg,3,2,100,False,RBF,0.01
2705,imagedb_test/touring_bike/224_0110.jpg,3,3,100,False,RBF,0.01
2706,imagedb_test/airplane/251_0100.jpg,4,4,100,False,RBF,0.01
2707,imagedb_test/airplane/251_0101.jpg,4,4,100,False,RBF,0.01
2708,imagedb_test/airplane/251_0102.jpg,4,4,100,False,RBF,0.01
2709,imagedb_test/airplane/251_0103.jpg,4,4,100,False,RBF,0.01
2710,imagedb_test/airplane/251_0104.jpg,4,4,100,False,RBF,0.01
2711,imagedb_test/airplane/251_0105.jpg,4,4,100,False,RBF,0.01
2712,imagedb_test/airplane/251_0106.jpg,4,4,100,False,RBF,0.01
2713,imagedb_test/airplane/251_0107.jpg,4,4,100,False,RBF,0.01
2714,imagedb_test/airplane/251_0108.jpg,4,4,100,False,RBF,0.01
2715,imagedb_test/airplane/251_0109.jpg,4,4,100,False,RBF,0.01
2716,imagedb_test/airplane/251_0110.jpg,4,4,100,False,RBF,0.01
2717,imagedb_test/car_side/252_0106.jpg,5,5,100,False,RBF,0.01
2718,imagedb_test/car_side/252_0107.jpg,5,5,100,False,RBF,0.01
2719,imagedb_test/car_side/252_0108.jpg,5,5,100,False,RBF,0.01
2720,imagedb_test/car_side/252_0109.jpg,5,5,100,False,RBF,0.01
2721,imagedb_test/car_side/252_0110.jpg,5,5,100,False,RBF,0.01
2722,imagedb_test/car_side/252_0111.jpg,5,5,100,False,RBF,0.01
2723,imagedb_test/car_side/252_0112.jpg,5,5,100,False,RBF,0.01
2724,imagedb_test/car_side/252_0113.jpg,5,5,100,False,RBF,0.01
2725,imagedb_test/car_side/252_0114.jpg,5,5,100,False,RBF,0.01
2726,imagedb_test/car_side/252_0115.jpg,5,5,100,False,RBF,0.01
2727,imagedb_test/car_side/252_0116.jpg,5,5,100,False,RBF,0.01
2728,imagedb_test/fighter_jet/069_0090.jpg,0,0,100,False,RBF,0.1
2729,imagedb_test/fighter_jet/069_0091.jpg,0,4,100,False,RBF,0.1
2730,imagedb_test/fighter_jet/069_0092.jpg,0,4,100,False,RBF,0.1
2731,imagedb_test/fighter_jet/069_0093.jpg,0,1,100,False,RBF,0.1
2732,imagedb_test/fighter_jet/069_0094.jpg,0,1,100,False,RBF,0.1
2733,imagedb_test/fighter_jet/069_0095.jpg,0,0,100,False,RBF,0.1
2734,imagedb_test/fighter_jet/069_0096.jpg,0,0,100,False,RBF,0.1
2735,imagedb_test/fighter_jet/069_0097.jpg,0,4,100,False,RBF,0.1
2736,imagedb_test/fighter_jet/069_0098.jpg,0,0,100,False,RBF,0.1
2737,imagedb_test/fighter_jet/069_0099.jpg,0,5,100,False,RBF,0.1
2738,imagedb_test/motorbike/145_0090.jpg,1,1,100,False,RBF,0.1
2739,imagedb_test/motorbike/145_0091.jpg,1,1,100,False,RBF,0.1
2740,imagedb_test/motorbike/145_0092.jpg,1,1,100,False,RBF,0.1
2741,imagedb_test/motorbike/145_0093.jpg,1,1,100,False,RBF,0.1
2742,imagedb_test/motorbike/145_0094.jpg,1,1,100,False,RBF,0.1
2743,imagedb_test/motorbike/145_0095.jpg,1,1,100,False,RBF,0.1
2744,imagedb_test/motorbike/145_0096.jpg,1,1,100,False,RBF,0.1
2745,imagedb_test/motorbike/145_0097.jpg,1,2,100,False,RBF,0.1
2746,imagedb_test/motorbike/145_0098.jpg,1,3,100,False,RBF,0.1
2747,imagedb_test/motorbike/145_0099.jpg,1,1,100,False,RBF,0.1
2748,imagedb_test/school_bus/178_0090.jpg,2,2,100,False,RBF,0.1
2749,imagedb_test/school_bus/178_0091.jpg,2,1,100,False,RBF,0.1
2750,imagedb_test/school_bus/178_0092.jpg,2,2,100,False,RBF,0.1
2751,imagedb_test/school_bus/178_0093.jpg,2,2,100,False,RBF,0.1
2752,imagedb_test/school_bus/178_0094.jpg,2,2,100,False,RBF,0.1
2753,imagedb_test/school_bus/178_0095.jpg,2,2,100,False,RBF,0.1
2754,imagedb_test/school_bus/178_0096.jpg,2,1,100,False,RBF,0.1
2755,imagedb_test/school_bus/178_0097.jpg,2,0,100,False,RBF,0.1
2756,imagedb_test/school_bus/178_0098.jpg,2,2,100,False,RBF,0.1
2757,imagedb_test/touring_bike/224_0061.jpg,3,3,100,False,RBF,0.1
2758,imagedb_test/touring_bike/224_0101.jpg,3,3,100,False,RBF,0.1
2759,imagedb_test/touring_bike/224_0102.jpg,3,3,100,False,RBF,0.1
2760,imagedb_test/touring_bike/224_0103.jpg,3,3,100,False,RBF,0.1
2761,imagedb_test/touring_bike/224_0104.jpg,3,3,100,False,RBF,0.1
2762,imagedb_test/touring_bike/224_0105.jpg,3,3,100,False,RBF,0.1
2763,imagedb_test/touring_bike/224_0106.jpg,3,2,100,False,RBF,0.1
2764,imagedb_test/touring_bike/224_0107.jpg,3,3,100,False,RBF,0.1
2765,imagedb_test/touring_bike/224_0108.jpg,3,3,100,False,RBF,0.1
2766,imagedb_test/touring_bike/224_0109.jpg,3,2,100,False,RBF,0.1
2767,imagedb_test/touring_bike/224_0110.jpg,3,3,100,False,RBF,0.1
2768,imagedb_test/airplane/251_0100.jpg,4,5,100,False,RBF,0.1
2769,imagedb_test/airplane/251_0101.jpg,4,4,100,False,RBF,0.1
2770,imagedb_test/airplane/251_0102.jpg,4,4,100,False,RBF,0.1
2771,imagedb_test/airplane/251_0103.jpg,4,4,100,False,RBF,0.1
2772,imagedb_test/airplane/251_0104.jpg,4,4,100,False,RBF,0.1
2773,imagedb_test/airplane/251_0105.jpg,4,4,100,False,RBF,0.1
2774,imagedb_test/airplane/251_0106.jpg,4,4,100,False,RBF,0.1
2775,imagedb_test/airplane/251_0107.jpg,4,4,100,False,RBF,0.1
2776,imagedb_test/airplane/251_0108.jpg,4,4,100,False,RBF,0.1
2777,imagedb_test/airplane/251_0109.jpg,4,4,100,False,RBF,0.1
2778,imagedb_test/airplane/251_0110.jpg,4,4,100,False,RBF,0.1
2779,imagedb_test/car_side/252_0106.jpg,5,5,100,False,RBF,0.1
2780,imagedb_test/car_side/252_0107.jpg,5,5,100,False,RBF,0.1
2781,imagedb_test/car_side/252_0108.jpg,5,5,100,False,RBF,0.1
2782,imagedb_test/car_side/252_0109.jpg,5,5,100,False,RBF,0.1
2783,imagedb_test/car_side/252_0110.jpg,5,5,100,False,RBF,0.1
2784,imagedb_test/car_side/252_0111.jpg,5,5,100,False,RBF,0.1
2785,imagedb_test/car_side/252_0112.jpg,5,5,100,False,RBF,0.1
2786,imagedb_test/car_side/252_0113.jpg,5,5,100,False,RBF,0.1
2787,imagedb_test/car_side/252_0114.jpg,5,5,100,False,RBF,0.1
2788,imagedb_test/car_side/252_0115.jpg,5,5,100,False,RBF,0.1
2789,imagedb_test/car_side/252_0116.jpg,5,5,100,False,RBF,0.1
2790,imagedb_test/fighter_jet/069_0090.jpg,0,0,100,False,CHI2,1e-08
2791,imagedb_test/fighter_jet/069_0091.jpg,0,4,100,False,CHI2,1e-08
2792,imagedb_test/fighter_jet/069_0092.jpg,0,4,100,False,CHI2,1e-08
2793,imagedb_test/fighter_jet/069_0093.jpg,0,0,100,False,CHI2,1e-08
2794,imagedb_test/fighter_jet/069_0094.jpg,0,1,100,False,CHI2,1e-08
2795,imagedb_test/fighter_jet/069_0095.jpg,0,0,100,False,CHI2,1e-08
2796,imagedb_test/fighter_jet/069_0096.jpg,0,0,100,False,CHI2,1e-08
2797,imagedb_test/fighter_jet/069_0097.jpg,0,0,100,False,CHI2,1e-08
2798,imagedb_test/fighter_jet/069_0098.jpg,0,0,100,False,CHI2,1e-08
2799,imagedb_test/fighter_jet/069_0099.jpg,0,5,100,False,CHI2,1e-08
2800,imagedb_test/motorbike/145_0090.jpg,1,1,100,False,CHI2,1e-08
2801,imagedb_test/motorbike/145_0091.jpg,1,1,100,False,CHI2,1e-08
2802,imagedb_test/motorbike/145_0092.jpg,1,1,100,False,CHI2,1e-08
2803,imagedb_test/motorbike/145_0093.jpg,1,1,100,False,CHI2,1e-08
2804,imagedb_test/motorbike/145_0094.jpg,1,1,100,False,CHI2,1e-08
2805,imagedb_test/motorbike/145_0095.jpg,1,1,100,False,CHI2,1e-08
2806,imagedb_test/motorbike/145_0096.jpg,1,1,100,False,CHI2,1e-08
2807,imagedb_test/motorbike/145_0097.jpg,1,4,100,False,CHI2,1e-08
2808,imagedb_test/motorbike/145_0098.jpg,1,3,100,False,CHI2,1e-08
2809,imagedb_test/motorbike/145_0099.jpg,1,1,100,False,CHI2,1e-08
2810,imagedb_test/school_bus/178_0090.jpg,2,2,100,False,CHI2,1e-08
2811,imagedb_test/school_bus/178_0091.jpg,2,5,100,False,CHI2,1e-08
2812,imagedb_test/school_bus/178_0092.jpg,2,2,100,False,CHI2,1e-08
2813,imagedb_test/school_bus/178_0093.jpg,2,2,100,False,CHI2,1e-08
2814,imagedb_test/school_bus/178_0094.jpg,2,2,100,False,CHI2,1e-08
2815,imagedb_test/school_bus/178_0095.jpg,2,2,100,False,CHI2,1e-08
2816,imagedb_test/school_bus/178_0096.jpg,2,1,100,False,CHI2,1e-08
2817,imagedb_test/school_bus/178_0097.jpg,2,3,100,False,CHI2,1e-08
2818,imagedb_test/school_bus/178_0098.jpg,2,2,100,False,CHI2,1e-08
2819,imagedb_test/touring_bike/224_0061.jpg,3,3,100,False,CHI2,1e-08
2820,imagedb_test/touring_bike/224_0101.jpg,3,3,100,False,CHI2,1e-08
2821,imagedb_test/touring_bike/224_0102.jpg,3,3,100,False,CHI2,1e-08
2822,imagedb_test/touring_bike/224_0103.jpg,3,3,100,False,CHI2,1e-08
2823,imagedb_test/touring_bike/224_0104.jpg,3,3,100,False,CHI2,1e-08
2824,imagedb_test/touring_bike/224_0105.jpg,3,3,100,False,CHI2,1e-08
2825,imagedb_test/touring_bike/224_0106.jpg,3,2,100,False,CHI2,1e-08
2826,imagedb_test/touring_bike/224_0107.jpg,3,3,100,False,CHI2,1e-08
2827,imagedb_test/touring_bike/224_0108.jpg,3,3,100,False,CHI2,1e-08
2828,imagedb_test/touring_bike/224_0109.jpg,3,3,100,False,CHI2,1e-08
2829,imagedb_test/touring_bike/224_0110.jpg,3,3,100,False,CHI2,1e-08
2830,imagedb_test/airplane/251_0100.jpg,4,4,100,False,CHI2,1e-08
2831,imagedb_test/airplane/251_0101.jpg,4,4,100,False,CHI2,1e-08
2832,imagedb_test/airplane/251_0102.jpg,4,4,100,False,CHI2,1e-08
2833,imagedb_test/airplane/251_0103.jpg,4,4,100,False,CHI2,1e-08
2834,imagedb_test/airplane/251_0104.jpg,4,4,100,False,CHI2,1e-08
2835,imagedb_test/airplane/251_0105.jpg,4,4,100,False,CHI2,1e-08
2836,imagedb_test/airplane/251_0106.jpg,4,4,100,False,CHI2,1e-08
2837,imagedb_test/airplane/251_0107.jpg,4,4,100,False,CHI2,1e-08
2838,imagedb_test/airplane/251_0108.jpg,4,4,100,False,CHI2,1e-08
2839,imagedb_test/airplane/251_0109.jpg,4,4,100,False,CHI2,1e-08
2840,imagedb_test/airplane/251_0110.jpg,4,4,100,False,CHI2,1e-08
2841,imagedb_test/car_side/252_0106.jpg,5,5,100,False,CHI2,1e-08
2842,imagedb_test/car_side/252_0107.jpg,5,5,100,False,CHI2,1e-08
2843,imagedb_test/car_side/252_0108.jpg,5,5,100,False,CHI2,1e-08
2844,imagedb_test/car_side/252_0109.jpg,5,5,100,False,CHI2,1e-08
2845,imagedb_test/car_side/252_0110.jpg,5,5,100,False,CHI2,1e-08
2846,imagedb_test/car_side/252_0111.jpg,5,5,100,False,CHI2,1e-08
2847,imagedb_test/car_side/252_0112.jpg,5,1,100,False,CHI2,1e-08
2848,imagedb_test/car_side/252_0113.jpg,5,5,100,False,CHI2,1e-08
2849,imagedb_test/car_side/252_0114.jpg,5,5,100,False,CHI2,1e-08
2850,imagedb_test/car_side/252_0115.jpg,5,4,100,False,CHI2,1e-08
2851,imagedb_test/car_side/252_0116.jpg,5,5,100,False,CHI2,1e-08
2852,imagedb_test/fighter_jet/069_0090.jpg,0,0,100,False,CHI2,1e-06
2853,imagedb_test/fighter_jet/069_0091.jpg,0,4,100,False,CHI2,1e-06
2854,imagedb_test/fighter_jet/069_0092.jpg,0,4,100,False,CHI2,1e-06
2855,imagedb_test/fighter_jet/069_0093.jpg,0,0,100,False,CHI2,1e-06
2856,imagedb_test/fighter_jet/069_0094.jpg,0,1,100,False,CHI2,1e-06
2857,imagedb_test/fighter_jet/069_0095.jpg,0,0,100,False,CHI2,1e-06
2858,imagedb_test/fighter_jet/069_0096.jpg,0,0,100,False,CHI2,1e-06
2859,imagedb_test/fighter_jet/069_0097.jpg,0,0,100,False,CHI2,1e-06
2860,imagedb_test/fighter_jet/069_0098.jpg,0,0,100,False,CHI2,1e-06
2861,imagedb_test/fighter_jet/069_0099.jpg,0,5,100,False,CHI2,1e-06
2862,imagedb_test/motorbike/145_0090.jpg,1,1,100,False,CHI2,1e-06
2863,imagedb_test/motorbike/145_0091.jpg,1,1,100,False,CHI2,1e-06
2864,imagedb_test/motorbike/145_0092.jpg,1,1,100,False,CHI2,1e-06
2865,imagedb_test/motorbike/145_0093.jpg,1,1,100,False,CHI2,1e-06
2866,imagedb_test/motorbike/145_0094.jpg,1,1,100,False,CHI2,1e-06
2867,imagedb_test/motorbike/145_0095.jpg,1,1,100,False,CHI2,1e-06
2868,imagedb_test/motorbike/145_0096.jpg,1,1,100,False,CHI2,1e-06
2869,imagedb_test/motorbike/145_0097.jpg,1,4,100,False,CHI2,1e-06
2870,imagedb_test/motorbike/145_0098.jpg,1,3,100,False,CHI2,1e-06
2871,imagedb_test/motorbike/145_0099.jpg,1,1,100,False,CHI2,1e-06
2872,imagedb_test/school_bus/178_0090.jpg,2,2,100,False,CHI2,1e-06
2873,imagedb_test/school_bus/178_0091.jpg,2,5,100,False,CHI2,1e-06
2874,imagedb_test/school_bus/178_0092.jpg,2,2,100,False,CHI2,1e-06
2875,imagedb_test/school_bus/178_0093.jpg,2,2,100,False,CHI2,1e-06
2876,imagedb_test/school_bus/178_0094.jpg,2,2,100,False,CHI2,1e-06
2877,imagedb_test/school_bus/178_0095.jpg,2,2,100,False,CHI2,1e-06
2878,imagedb_test/school_bus/178_0096.jpg,2,1,100,False,CHI2,1e-06
2879,imagedb_test/school_bus/178_0097.jpg,2,3,100,False,CHI2,1e-06
2880,imagedb_test/school_bus/178_0098.jpg,2,2,100,False,CHI2,1e-06
2881,imagedb_test/touring_bike/224_0061.jpg,3,3,100,False,CHI2,1e-06
2882,imagedb_test/touring_bike/224_0101.jpg,3,3,100,False,CHI2,1e-06
2883,imagedb_test/touring_bike/224_0102.jpg,3,3,100,False,CHI2,1e-06
2884,imagedb_test/touring_bike/224_0103.jpg,3,3,100,False,CHI2,1e-06
2885,imagedb_test/touring_bike/224_0104.jpg,3,3,100,False,CHI2,1e-06
2886,imagedb_test/touring_bike/224_0105.jpg,3,3,100,False,CHI2,1e-06
2887,imagedb_test/touring_bike/224_0106.jpg,3,2,100,False,CHI2,1e-06
2888,imagedb_test/touring_bike/224_0107.jpg,3,3,100,False,CHI2,1e-06
2889,imagedb_test/touring_bike/224_0108.jpg,3,3,100,False,CHI2,1e-06
2890,imagedb_test/touring_bike/224_0109.jpg,3,3,100,False,CHI2,1e-06
2891,imagedb_test/touring_bike/224_0110.jpg,3,3,100,False,CHI2,1e-06
2892,imagedb_test/airplane/251_0100.jpg,4,4,100,False,CHI2,1e-06
2893,imagedb_test/airplane/251_0101.jpg,4,4,100,False,CHI2,1e-06
2894,imagedb_test/airplane/251_0102.jpg,4,4,100,False,CHI2,1e-06
2895,imagedb_test/airplane/251_0103.jpg,4,4,100,False,CHI2,1e-06
2896,imagedb_test/airplane/251_0104.jpg,4,4,100,False,CHI2,1e-06
2897,imagedb_test/airplane/251_0105.jpg,4,4,100,False,CHI2,1e-06
2898,imagedb_test/airplane/251_0106.jpg,4,4,100,False,CHI2,1e-06
2899,imagedb_test/airplane/251_0107.jpg,4,4,100,False,CHI2,1e-06
2900,imagedb_test/airplane/251_0108.jpg,4,4,100,False,CHI2,1e-06
2901,imagedb_test/airplane/251_0109.jpg,4,4,100,False,CHI2,1e-06
2902,imagedb_test/airplane/251_0110.jpg,4,4,100,False,CHI2,1e-06
2903,imagedb_test/car_side/252_0106.jpg,5,5,100,False,CHI2,1e-06
2904,imagedb_test/car_side/252_0107.jpg,5,5,100,False,CHI2,1e-06
2905,imagedb_test/car_side/252_0108.jpg,5,5,100,False,CHI2,1e-06
2906,imagedb_test/car_side/252_0109.jpg,5,5,100,False,CHI2,1e-06
2907,imagedb_test/car_side/252_0110.jpg,5,5,100,False,CHI2,1e-06
2908,imagedb_test/car_side/252_0111.jpg,5,5,100,False,CHI2,1e-06
2909,imagedb_test/car_side/252_0112.jpg,5,1,100,False,CHI2,1e-06
2910,imagedb_test/car_side/252_0113.jpg,5,5,100,False,CHI2,1e-06
2911,imagedb_test/car_side/252_0114.jpg,5,5,100,False,CHI2,1e-06
2912,imagedb_test/car_side/252_0115.jpg,5,4,100,False,CHI2,1e-06
2913,imagedb_test/car_side/252_0116.jpg,5,5,100,False,CHI2,1e-06
2914,imagedb_test/fighter_jet/069_0090.jpg,0,0,100,False,CHI2,0.0001
2915,imagedb_test/fighter_jet/069_0091.jpg,0,4,100,False,CHI2,0.0001
2916,imagedb_test/fighter_jet/069_0092.jpg,0,4,100,False,CHI2,0.0001
2917,imagedb_test/fighter_jet/069_0093.jpg,0,0,100,False,CHI2,0.0001
2918,imagedb_test/fighter_jet/069_0094.jpg,0,1,100,False,CHI2,0.0001
2919,imagedb_test/fighter_jet/069_0095.jpg,0,0,100,False,CHI2,0.0001
2920,imagedb_test/fighter_jet/069_0096.jpg,0,0,100,False,CHI2,0.0001
2921,imagedb_test/fighter_jet/069_0097.jpg,0,0,100,False,CHI2,0.0001
2922,imagedb_test/fighter_jet/069_0098.jpg,0,0,100,False,CHI2,0.0001
2923,imagedb_test/fighter_jet/069_0099.jpg,0,5,100,False,CHI2,0.0001
2924,imagedb_test/motorbike/145_0090.jpg,1,1,100,False,CHI2,0.0001
2925,imagedb_test/motorbike/145_0091.jpg,1,1,100,False,CHI2,0.0001
2926,imagedb_test/motorbike/145_0092.jpg,1,1,100,False,CHI2,0.0001
2927,imagedb_test/motorbike/145_0093.jpg,1,1,100,False,CHI2,0.0001
2928,imagedb_test/motorbike/145_0094.jpg,1,1,100,False,CHI2,0.0001
2929,imagedb_test/motorbike/145_0095.jpg,1,1,100,False,CHI2,0.0001
2930,imagedb_test/motorbike/145_0096.jpg,1,1,100,False,CHI2,0.0001
2931,imagedb_test/motorbike/145_0097.jpg,1,4,100,False,CHI2,0.0001
2932,imagedb_test/motorbike/145_0098.jpg,1,3,100,False,CHI2,0.0001
2933,imagedb_test/motorbike/145_0099.jpg,1,1,100,False,CHI2,0.0001
2934,imagedb_test/school_bus/178_0090.jpg,2,2,100,False,CHI2,0.0001
2935,imagedb_test/school_bus/178_0091.jpg,2,5,100,False,CHI2,0.0001
2936,imagedb_test/school_bus/178_0092.jpg,2,2,100,False,CHI2,0.0001
2937,imagedb_test/school_bus/178_0093.jpg,2,2,100,False,CHI2,0.0001
2938,imagedb_test/school_bus/178_0094.jpg,2,2,100,False,CHI2,0.0001
2939,imagedb_test/school_bus/178_0095.jpg,2,2,100,False,CHI2,0.0001
2940,imagedb_test/school_bus/178_0096.jpg,2,1,100,False,CHI2,0.0001
2941,imagedb_test/school_bus/178_0097.jpg,2,3,100,False,CHI2,0.0001
2942,imagedb_test/school_bus/178_0098.jpg,2,2,100,False,CHI2,0.0001
2943,imagedb_test/touring_bike/224_0061.jpg,3,3,100,False,CHI2,0.0001
2944,imagedb_test/touring_bike/224_0101.jpg,3,3,100,False,CHI2,0.0001
2945,imagedb_test/touring_bike/224_0102.jpg,3,3,100,False,CHI2,0.0001
2946,imagedb_test/touring_bike/224_0103.jpg,3,3,100,False,CHI2,0.0001
2947,imagedb_test/touring_bike/224_0104.jpg,3,3,100,False,CHI2,0.0001
